,ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Dataset Name,Reviews,View Label,Has Open Issues,Skipped
1432,cl1i5kmxu78yd10907zhu4b5z,cl1hy1a9j0zl00zyc6skn88go,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F894d5ee2-a8ba-8d97-fa64-20bab12b8453-f3f013a039.jpg?Expires=1650482983344&KeyName=labelbox-assets-key-3&Signature=l606cHAli0sr8Wu1tmr0yEIr38o,"{'objects': [{'featureId': 'cl1i5kw6p00c93c5rgoxdpwe9', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 15, 'left': 29, 'height': 409, 'width': 422}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5kw6p00c93c5rgoxdpwe9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:53:20.000Z,2022-04-02T17:53:20.293Z,1.297,f3f013a039.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5kmxu78yd10907zhu4b5z,0,False
1433,cl1i5kvgx7ice0z8z65imd7ju,cl1hy1a9j0zl40zycd8u657lw,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F2d03d686-93d2-a907-66e6-e77c07e90c78-36d018248a.jpg?Expires=1650482983344&KeyName=labelbox-assets-key-3&Signature=fgyyctzYS4KblP5PjAAsznwfzLI,"{'objects': [{'featureId': 'cl1i5l8b200cc3c5rursl5o1s', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 75, 'left': 384, 'height': 351, 'width': 388}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5l8b200cc3c5rursl5o1s?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:53:37.000Z,2022-04-02T17:53:37.075Z,3.062,36d018248a.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5kvgx7ice0z8z65imd7ju,0,False
1434,cl1i5l2ka7iek0z8zdg1zbgiw,cl1hy1a9j0zl80zyc1ychd3zv,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F7a8066b4-81ed-e16a-58d0-8e57f69842db-5c0fd3880a.jpg?Expires=1650482983344&KeyName=labelbox-assets-key-3&Signature=4TNZsKoRWOC94dJZhwBrVgYCjeo,"{'objects': [{'featureId': 'cl1i5lgf600cf3c5rpkvunm47', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 48, 'left': 147, 'height': 621, 'width': 506}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5lgf600cf3c5rpkvunm47?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:53:50.000Z,2022-04-02T17:53:50.649Z,2.719,5c0fd3880a.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5l2ka7iek0z8zdg1zbgiw,0,False
1435,cl1i5lfrz7bm20z8ebv2hgjqm,cl1hy1a9j0zlc0zyc50qj268x,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Fc8d88b56-443a-158e-3fe1-ab552d52056c-9b125c380e.jpg?Expires=1650482983345&KeyName=labelbox-assets-key-3&Signature=ugQwgGG_4BOq0xcZMMLBvqgxmP8,"{'objects': [{'featureId': 'cl1i5lqu700ci3c5r6jmn882u', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 137, 'left': 136, 'height': 288, 'width': 461}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5lqu700ci3c5r6jmn882u?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:53:58.000Z,2022-04-02T17:53:58.884Z,3.976,9b125c380e.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5lfrz7bm20z8ebv2hgjqm,0,False
1436,cl1i5lpyl797w109030paaxgk,cl1hy1a9j0zlg0zyc2putd0ev,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F0da9fae2-f011-5726-956f-a33b9eb4c17c-63d5601637.jpg?Expires=1650482983345&KeyName=labelbox-assets-key-3&Signature=o9TrKrUiM8eyIeVXbPClWpkIuP4,"{'objects': [{'featureId': 'cl1i5m29v00cl3c5rlghbuw0h', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 72, 'left': 547, 'height': 380, 'width': 274}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5m29v00cl3c5rlghbuw0h?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:54:13.000Z,2022-04-02T17:54:13.388Z,2.078,63d5601637.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5lpyl797w109030paaxgk,0,False
1437,cl1i5lwai7ilm0z8zfi2f4ayl,cl1hy1a9j0zlk0zyc0536fa08,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F04c66bf3-2d73-1d82-12cc-82c77548b90d-d7f7569100.jpg?Expires=1650482983345&KeyName=labelbox-assets-key-3&Signature=DB6ufwHhLVsPtXg0b-nlzvBqIfE,"{'objects': [{'featureId': 'cl1i5m84j00co3c5ra3pst0m2', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 287, 'left': 142, 'height': 332, 'width': 301}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5m84j00co3c5ra3pst0m2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:54:21.000Z,2022-04-02T17:54:21.065Z,2.929,d7f7569100.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5lwai7ilm0z8zfi2f4ayl,0,False
1438,cl1i5m7jt7io00z8zbsh5abzi,cl1hy1a9j0zlo0zyc9z8e28j6,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F2ad14364-d80b-5651-f9b7-db96a7932323-7493868bf2.jpg?Expires=1650482983345&KeyName=labelbox-assets-key-3&Signature=wRoCnUKGPyOnFtsyB0RcDS5sdNE,"{'objects': [{'featureId': 'cl1i5mg3o00cr3c5rvtb6ae6o', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 186, 'left': 253, 'height': 310, 'width': 341}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5mg3o00cr3c5rvtb6ae6o?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:54:34.000Z,2022-04-02T17:54:35.365Z,2.133,7493868bf2.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5m7jt7io00z8zbsh5abzi,0,False
1439,cl1i5mdfg7bu30z8ef60agklr,cl1hy1a9j0zls0zyc0uovhtlt,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Fc1966940-3ed3-fce1-0146-2042f34be1c3-b18d277826.jpg?Expires=1650482983345&KeyName=labelbox-assets-key-3&Signature=-jS7nhkMHepLmvT2S86dRkTwiO0,"{'objects': [{'featureId': 'cl1i5mpa800cu3c5rbknbxbt3', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 22, 'left': 170, 'height': 608, 'width': 937}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5mpa800cu3c5rbknbxbt3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:54:43.000Z,2022-04-02T17:54:43.104Z,4.228,b18d277826.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5mdfg7bu30z8ef60agklr,0,False
1440,cl1i5morr7bwe0z8ecvmsavlj,cl1hy1a9j0zlw0zyc73yd79wh,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Fc5734a89-6a64-95fa-56ff-9b9b37af96a0-258552dccf.jpg?Expires=1650482983345&KeyName=labelbox-assets-key-3&Signature=1XAQgyqaolnR940_75Yo3g7oLpI,"{'objects': [{'featureId': 'cl1i5mw9o00cx3c5r668ernr2', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 46, 'left': 497, 'height': 562, 'width': 308}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5mw9o00cx3c5r668ernr2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:54:52.000Z,2022-04-02T17:54:52.853Z,4.513,258552dccf.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5morr7bwe0z8ecvmsavlj,0,False
1441,cl1i5muhg79ft1090613paldx,cl1hy1a9j0zm00zyc2q9t4vf6,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F372c1c12-7923-67a4-06e9-90e17b4a3066-a0381a831c.jpg?Expires=1650482983345&KeyName=labelbox-assets-key-3&Signature=43Qfy7L0A1oIhw45Y51UpjMtlkY,"{'objects': [{'featureId': 'cl1i5n2r100d03c5rq7gxcp8w', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 29, 'left': 200, 'height': 585, 'width': 360}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5n2r100d03c5rq7gxcp8w?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:55:03.000Z,2022-04-02T17:55:03.042Z,4.471,a0381a831c.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5muhg79ft1090613paldx,0,False
1442,cl1i5n27n79h01090ab08263t,cl1hy1a9j0zm40zycc1vabpn7,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2F4879bc91-347b-67a5-a8a5-129d995ff11c-f0047b08ad.jpg?Expires=1650482983346&KeyName=labelbox-assets-key-3&Signature=XIgXNw53X6io6taD7AIsXjAsfJM,"{'objects': [{'featureId': 'cl1i5naun00d33c5raoxpro8j', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 76, 'left': 496, 'height': 205, 'width': 257}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5naun00d33c5raoxpro8j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:55:13.000Z,2022-04-02T17:55:13.561Z,3.07,f0047b08ad.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5n27n79h01090ab08263t,0,False
1443,cl1i5n9s47c2c0z8e13206ajf,cl1hy1a9j0zm80zyc4ekwf48d,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Ff8519431-18ad-8e97-4c8a-3b6120ed52d0-910304f4af.jpg?Expires=1650482983346&KeyName=labelbox-assets-key-3&Signature=H_HJaAhi5w3-KQ5WbhBZrh9nXxA,"{'objects': [{'featureId': 'cl1i5niys00d83c5r7z9mav6z', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 185, 'left': 188, 'height': 166, 'width': 205}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5niys00d83c5r7z9mav6z?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:55:27.000Z,2022-04-02T17:55:27.122Z,3.747,910304f4af.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5n9s47c2c0z8e13206ajf,0,False
1444,cl1i5nin07c4e0z8e3ers6wec,cl1hy1a9j0zmc0zyc09w61r0g,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Fd62c724b-2f07-7a30-d7dc-02d22d43ff98-638ab3926b.jpg?Expires=1650482983346&KeyName=labelbox-assets-key-3&Signature=xNOrJhm6V38Jt7Te7mWp8jKPMlg,"{'objects': [{'featureId': 'cl1i5nyb900db3c5r3yjcv4ld', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 166, 'left': 115, 'height': 403, 'width': 424}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5nyb900db3c5r3yjcv4ld?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:55:46.000Z,2022-04-02T17:55:46.367Z,2.391,638ab3926b.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5nin07c4e0z8e3ers6wec,0,False
1445,cl1i5ntgh7j2b0z8z6j557r9q,cl1hy1a9j0zmg0zyc3f3u436x,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Fdb4dfb72-654d-2740-afef-c8658096cb4a-6346951579.jpg?Expires=1650482983346&KeyName=labelbox-assets-key-3&Signature=_EltK4_JZ98sk0WD28cWjyCERRk,"{'objects': [{'featureId': 'cl1i5o7w400de3c5rxr2zsjxr', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 142, 'left': 220, 'height': 404, 'width': 578}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5o7w400de3c5rxr2zsjxr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:55:54.000Z,2022-04-02T17:55:54.517Z,2.743,6346951579.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5ntgh7j2b0z8z6j557r9q,0,False
1446,cl1i5o8kw79qt109014rz8kxh,cl1hy1a9k0zmk0zycbx0rgv1e,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Fbc169dc4-64a8-e427-7dd8-2084655a0e68-5214005e4a.jpg?Expires=1650482983346&KeyName=labelbox-assets-key-3&Signature=GNmuoB7gLOkchP5lSaDR440eCm8,"{'objects': [{'featureId': 'cl1i5oen500dh3c5r045snzr4', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 27, 'left': 78, 'height': 603, 'width': 734}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5oen500dh3c5r045snzr4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:56:07.000Z,2022-04-02T17:56:07.877Z,0.943,5214005e4a.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5o8kw79qt109014rz8kxh,0,False
1447,cl1i5oeqf7j6s0z8z9gftcey2,cl1hy1a9k0zmo0zycbn1qh7a9,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Fd2ed452d-f131-e8f3-0ea4-299c3ca995eb-0cae92661e.jpg?Expires=1650482983346&KeyName=labelbox-assets-key-3&Signature=CwEDtXR87prAESxnDkqGRGGS1wg,"{'objects': [{'featureId': 'cl1i5p2dy00do3c5r05ebgwxb', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 112, 'left': 303, 'height': 262, 'width': 262}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5p2dy00do3c5r05ebgwxb?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:56:34.000Z,2022-04-02T17:56:34.617Z,3.817,0cae92661e.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5oeqf7j6s0z8z9gftcey2,0,False
1448,cl1i5onve79vf10909f5873i3,cl1hy1a9k0zms0zyc3yn19lfr,https://storage.labelbox.com/cl1gssgg43aoy0za6arrx7jip%2Ff84b4d26-36ee-0d5d-5e15-b22b1b4deda2-76d6d40638.jpg?Expires=1650482983346&KeyName=labelbox-assets-key-3&Signature=0izllgtPW1JaSWjcWET4ooLUaHw,"{'objects': [{'featureId': 'cl1i5p9b300dr3c5rqpdp420e', 'schemaId': 'cl1gttnc300qj0z9p8dg69olx', 'color': '#1CE6FF', 'title': 'Bumblebee', 'value': 'bumblebee', 'bbox': {'top': 85, 'left': 127, 'height': 313, 'width': 312}, 'instanceURI': 'https://api.labelbox.com/masks/feature/cl1i5p9b300dr3c5rqpdp420e?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjbDFnc3NnZ2QzYW96MHphNjR5YTUzbWFrIiwib3JnYW5pemF0aW9uSWQiOiJjbDFnc3NnZzQzYW95MHphNmFycng3amlwIiwiaWF0IjoxNjQ5MjczMzgwLCJleHAiOjE2NTE4NjUzODB9.VhnwO6DzKYq6gz0EgVZiBLK0D0AjuQc0HMeJfuhwMRs'}], 'classifications': [], 'relationships': []}",copeh.19@william.jewell.edu,Bumblebee Project,2022-04-02T17:56:44.000Z,2022-04-02T17:56:44.055Z,4.135,76d6d40638.jpg,-1,-1,,FullBumblebeePictures,[],https://editor.labelbox.com?project=cl1hxwad06eq90z8z9mnlgq34&label=cl1i5onve79vf10909f5873i3,0,False
